,Source Name,,,Timestamp,kW Value,,kVAr Value,kVA Value,Demand,
,East_Tower.PA_G1,,,2/22/2019 7:45:00 PM,81.89,,55.24,98.79,20.79625,
,East_Tower.PA_G1,,,2/22/2019 8:00:00 PM,84.69,,58.78,103.09,20.8225,
,East_Tower.PA_G1,,,2/22/2019 8:15:00 PM,37.14,,5.99,45.44,15.22875,
,East_Tower.PA_G1,,,2/22/2019 8:30:00 PM,79.9,,56.34,97.11,14.63,
,East_Tower.PA_G1,,,2/22/2019 8:45:00 PM,87.03,,59.84,106.27,20.86625,
,East_Tower.PA_G1,,,2/22/2019 9:00:00 PM,84.59,,61.59,104.67,21.4525,
,East_Tower.PA_G1,,,2/22/2019 9:15:00 PM,33.92,,8.8,41.9,14.81375,
,East_Tower.PA_G1,,,2/22/2019 9:30:00 PM,83.66,,55.9,102.37,14.6975,
,East_Tower.PA_G1,,,2/22/2019 9:45:00 PM,86.44,,63.37,107.26,21.2625,
,East_Tower.PA_G1,,,2/22/2019 10:00:00 PM,72.53,,59.29,92.15,19.87125,
,East_Tower.PA_G1,,,2/22/2019 10:15:00 PM,26.06,,9.82,35.23,12.32375,
,East_Tower.PA_G1,,,2/22/2019 10:30:00 PM,48.74,,47.9,66.44,9.35,
,East_Tower.PA_G1,,,2/22/2019 10:45:00 PM,53.12,,47.8,73.24,12.7325,
,East_Tower.PA_G1,,,2/22/2019 11:00:00 PM,45.87,,47.72,64.58,12.37375,
,East_Tower.PA_G1,,,2/22/2019 11:15:00 PM,26.4,,12.64,36.59,9.03375,
,East_Tower.PA_G1,,,2/22/2019 11:30:00 PM,48.27,,50.52,68.01,9.33375,
,East_Tower.PA_G1,,,2/22/2019 11:45:00 PM,53.39,,50.28,75.05,12.7075,
,East_Tower.PA_G1,,,2/23/2019 12:00:00 AM,48.3,,50.55,68.49,12.71125,
,East_Tower.PA_G1,,,2/23/2019 12:15:00 AM,23.38,,12.41,33.37,8.96,
,East_Tower.PA_G1,,,2/23/2019 12:30:00 AM,46.87,,51.97,68.6,8.78125,
,East_Tower.PA_G1,,,2/23/2019 12:45:00 AM,54.26,,56.46,79.11,12.64125,
,East_Tower.PA_G1,,,2/23/2019 1:00:00 AM,47.01,,44.33,63.98,12.65875,
,East_Tower.PA_G1,,,2/23/2019 1:15:00 AM,22.36,,12.22,31.11,8.67125,
,East_Tower.PA_G1,,,2/23/2019 1:30:00 AM,45.64,,44.23,63.4,8.5,
,East_Tower.PA_G1,,,2/23/2019 1:45:00 AM,55.49,,52.06,76.3,12.64125,
,East_Tower.PA_G1,,,2/23/2019 2:00:00 AM,47.76,,46.27,66.08,12.90625,
,East_Tower.PA_G1,,,2/23/2019 2:15:00 AM,23.76,,15.42,33.51,8.94,
,East_Tower.PA_G1,,,2/23/2019 2:30:00 AM,45.5,,48.02,65.03,8.6575,
,East_Tower.PA_G1,,,2/23/2019 2:45:00 AM,55.73,,53.33,78.12,12.65375,
,East_Tower.PA_G1,,,2/23/2019 3:00:00 AM,45.27,,46.57,64.95,12.625,
,East_Tower.PA_G1,,,2/23/2019 3:15:00 AM,27,,21.12,38.8,9.03375,
,East_Tower.PA_G1,,,2/23/2019 3:30:00 AM,47.11,,46.21,66.4,9.26375,
,East_Tower.PA_G1,,,2/23/2019 3:45:00 AM,55.83,,54.94,77.58,12.8675,
,East_Tower.PA_G1,,,2/23/2019 4:00:00 AM,46.6,,46.66,66.79,12.80375,
,East_Tower.PA_G1,,,2/23/2019 4:15:00 AM,11.22,,7.14,16.15,7.2275,
,East_Tower.PA_G1,,,2/23/2019 4:30:00 AM,49.25,,48,69.46,7.55875,
,East_Tower.PA_G1,,,2/23/2019 4:45:00 AM,67.7,,44.71,83.47,14.61875,
,East_Tower.PA_G1,,,2/23/2019 5:00:00 AM,67.43,,50.3,84.06,16.89125,
,East_Tower.PA_G1,,,2/23/2019 5:15:00 AM,17.17,,10.66,22.35,10.575,
,East_Tower.PA_G1,,,2/23/2019 5:30:00 AM,71.69,,48.67,86.69,11.1075,
,East_Tower.PA_G1,,,2/23/2019 5:45:00 AM,68.45,,35.46,78.47,17.5175,
,East_Tower.PA_G1,,,2/23/2019 6:00:00 AM,69.95,,46.68,84.57,17.3,
,East_Tower.PA_G1,,,2/23/2019 6:15:00 AM,29.31,,21.8,37.59,12.4075,
,East_Tower.PA_G1,,,2/23/2019 6:30:00 AM,139.95,,55.91,157.03,21.1575,
,East_Tower.PA_G1,,,2/23/2019 6:45:00 AM,588.3,,45.55,591.56,91.03125,
,East_Tower.PA_G1,,,2/23/2019 7:00:00 AM,666.66,,99.3,674.14,156.87,
,East_Tower.PA_G1,,,2/23/2019 7:15:00 AM,160.65,,25.46,163.04,103.41375,
,East_Tower.PA_G1,,,2/23/2019 7:30:00 AM,707.55,,135.23,720.36,108.525,
,East_Tower.PA_G1,,,2/23/2019 7:45:00 AM,711.71,,136.58,724.69,177.4075,
,East_Tower.PA_G1,,,2/23/2019 8:00:00 AM,714.68,,137.79,727.84,178.29875,
,East_Tower.PA_G1,,,2/23/2019 8:15:00 AM,156.03,,135.55,158.84,108.83875,
,East_Tower.PA_G1,,,2/23/2019 8:30:00 AM,708,,122.24,720.79,108.00375,
,East_Tower.PA_G1,,,2/23/2019 8:45:00 AM,705.75,,134.73,718.47,176.71875,
,East_Tower.PA_G1,,,2/23/2019 9:00:00 AM,705.85,,134.08,718.48,176.45,
,East_Tower.PA_G1,,,2/23/2019 9:15:00 AM,265.04,,166,268.27,121.36125,
,East_Tower.PA_G1,,,2/23/2019 9:30:00 AM,1161.85,,174.35,1175.91,178.36125,
,East_Tower.PA_G1,,,2/23/2019 9:45:00 AM,1064.95,,154.08,1075.15,278.35,
,East_Tower.PA_G1,,,2/23/2019 10:00:00 AM,1037.86,,143.87,1047.4,262.85125,
,East_Tower.PA_G1,,,2/23/2019 10:15:00 AM,260.24,,134.31,262.6,162.2625,
,East_Tower.PA_G1,,,2/23/2019 10:30:00 AM,989.32,,134.79,998.19,156.195,
,East_Tower.PA_G1,,,2/23/2019 10:45:00 AM,1005.27,,135.93,1014.58,249.32375,
,East_Tower.PA_G1,,,2/23/2019 11:00:00 AM,976.73,,133.22,985.64,247.75,
,East_Tower.PA_G1,,,2/23/2019 11:15:00 AM,435.47,,133.75,439.49,176.525,
,East_Tower.PA_G1,,,2/23/2019 11:30:00 AM,955.98,,160.31,964.72,173.93125,
,East_Tower.PA_G1,,,2/23/2019 11:45:00 AM,980.94,,133.38,989.92,242.115,
,East_Tower.PA_G1,,,2/23/2019 12:00:00 PM,683.71,,92.19,693.95,208.08125,
,East_Tower.PA_G1,,,2/23/2019 12:15:00 PM,134.86,,0,137.67,102.32125,
,East_Tower.PA_G1,,,2/23/2019 12:30:00 PM,685.02,,132.16,697.21,102.485,
,East_Tower.PA_G1,,,2/23/2019 12:45:00 PM,679.27,,120.09,689.72,170.53625,
,East_Tower.PA_G1,,,2/23/2019 1:00:00 PM,685.47,,124.08,696.61,170.5925,
,East_Tower.PA_G1,,,2/23/2019 1:15:00 PM,139.03,,4.63,141.27,103.0625,
,East_Tower.PA_G1,,,2/23/2019 1:30:00 PM,652.4,,113.84,661.57,98.92875,
,East_Tower.PA_G1,,,2/23/2019 1:45:00 PM,558.84,,72.16,563.77,151.405,
,East_Tower.PA_G1,,,2/23/2019 2:00:00 PM,150.08,,22.37,176.54,88.615,
,East_Tower.PA_G1,,,2/23/2019 2:15:00 PM,26.58,,4.16,30.15,22.0825,
,East_Tower.PA_G1,,,2/23/2019 2:30:00 PM,104.73,,66.52,126.51,16.41375,
,East_Tower.PA_G1,,,2/23/2019 2:45:00 PM,106.35,,75.53,130.46,26.385,
,East_Tower.PA_G1,,,2/23/2019 3:00:00 PM,98.94,,70.86,122.22,25.66125,
,East_Tower.PA_G1,,,2/23/2019 3:15:00 PM,26.87,,9.17,33.88,15.72625,
,East_Tower.PA_G1,,,2/23/2019 3:30:00 PM,298.98,,68.89,306.89,40.73125,
,East_Tower.PA_G1,,,2/23/2019 3:45:00 PM,310.31,,46.69,316.55,76.16125,
,East_Tower.PA_G1,,,2/23/2019 4:00:00 PM,321.41,,80.42,331.49,78.965,
,East_Tower.PA_G1,,,2/23/2019 4:15:00 PM,83.34,,13.03,85.91,50.59375,
,East_Tower.PA_G1,,,2/23/2019 4:30:00 PM,315.1,,81.69,325.19,49.805,
,East_Tower.PA_G1,,,2/23/2019 4:45:00 PM,320.03,,77.1,329.68,79.39125,
,East_Tower.PA_G1,,,2/23/2019 5:00:00 PM,321.91,,81.32,331.61,80.2425,
,East_Tower.PA_G1,,,2/23/2019 5:15:00 PM,62.59,,8.34,63.55,48.0625,
,East_Tower.PA_G1,,,2/23/2019 5:30:00 PM,310.95,,21.44,311.68,46.6925,
,East_Tower.PA_G1,,,2/23/2019 5:45:00 PM,297.56,,54.86,304.08,76.06375,
,East_Tower.PA_G1,,,2/23/2019 6:00:00 PM,190.35,,52.66,200.51,60.98875,
,East_Tower.PA_G1,,,2/23/2019 6:15:00 PM,19.14,,7.62,20.88,26.18625,
,East_Tower.PA_G1,,,2/23/2019 6:30:00 PM,77.89,,42.44,90.29,12.12875,
,East_Tower.PA_G1,,,2/23/2019 6:45:00 PM,86.31,,54.42,102.19,20.525,
,East_Tower.PA_G1,,,2/23/2019 7:00:00 PM,85.07,,55.04,101.31,21.4225,
,East_Tower.PA_G1,,,2/23/2019 7:15:00 PM,15.05,,8.6,17.72,12.515,
,East_Tower.PA_G1,,,2/23/2019 7:30:00 PM,82.13,,51.05,96.7,12.1475,
,East_Tower.PA_G1,,,2/23/2019 7:45:00 PM,87.53,,55,103.38,21.2075,
,East_Tower.PA_G1,,,2/23/2019 8:00:00 PM,80.58,,51.52,95.64,21.01375,
,East_Tower.PA_G1,,,2/23/2019 8:15:00 PM,14.22,,49.93,16.82,11.85,
,East_Tower.PA_G1,,,2/23/2019 8:30:00 PM,87.24,,46.96,103.96,12.6825,
,East_Tower.PA_G1,,,2/23/2019 8:45:00 PM,59.25,,52.99,77.09,18.31125,
,East_Tower.PA_G1,,,2/23/2019 9:00:00 PM,53.69,,51.07,75.72,14.1175,
,East_Tower.PA_G1,,,2/23/2019 9:15:00 PM,8.99,,47.83,12.36,7.835,
,East_Tower.PA_G1,,,2/23/2019 9:30:00 PM,56.67,,47.09,78.4,8.2075,
,East_Tower.PA_G1,,,2/23/2019 9:45:00 PM,46.59,,49.43,66.54,12.9075,
,East_Tower.PA_G1,,,2/23/2019 10:00:00 PM,55.03,,52.25,77.08,12.7025,
,East_Tower.PA_G1,,,2/23/2019 10:15:00 PM,9.42,,47.93,13.09,8.05625,
,East_Tower.PA_G1,,,2/23/2019 10:30:00 PM,53.88,,48.76,76.35,7.9125,
,East_Tower.PA_G1,,,2/23/2019 10:45:00 PM,45.56,,48.1,65.41,12.43,
,East_Tower.PA_G1,,,2/23/2019 11:00:00 PM,55.9,,53.69,78.74,12.6825,
,East_Tower.PA_G1,,,2/23/2019 11:15:00 PM,10.56,,51.18,15.2,8.3075,
,East_Tower.PA_G1,,,2/23/2019 11:30:00 PM,55.29,,53.9,78.7,8.23125,
,East_Tower.PA_G1,,,2/23/2019 11:45:00 PM,51.74,,55.59,73.33,13.37875,
,East_Tower.PA_G1,,,2/24/2019 12:00:00 AM,53.08,,44.3,70.63,13.1025,
,East_Tower.PA_G1,,,2/24/2019 12:15:00 AM,11.66,,50.51,16.24,8.0925,
,East_Tower.PA_G1,,,2/24/2019 12:30:00 AM,47.21,,45.81,65.67,7.35875,
,East_Tower.PA_G1,,,2/24/2019 12:45:00 AM,55.07,,52.09,75.93,12.785,
,East_Tower.PA_G1,,,2/24/2019 1:00:00 AM,55.6,,52.31,76.29,13.83375,
,East_Tower.PA_G1,,,2/24/2019 1:15:00 AM,8.1,,47.24,11.33,7.9625,
,East_Tower.PA_G1,,,2/24/2019 1:30:00 AM,55.11,,51.67,76.79,7.90125,
,East_Tower.PA_G1,,,2/24/2019 1:45:00 AM,56.67,,53.03,77.21,13.9725,
,East_Tower.PA_G1,,,2/24/2019 2:00:00 AM,48.09,,46.66,67.46,13.095,
,East_Tower.PA_G1,,,2/24/2019 2:15:00 AM,8.26,,53.89,11.73,7.04375,
,East_Tower.PA_G1,,,2/24/2019 2:30:00 AM,47.4,,47.82,66.8,6.9575,
,East_Tower.PA_G1,,,2/24/2019 2:45:00 AM,54.84,,53.55,77.08,12.78,
,East_Tower.PA_G1,,,2/24/2019 3:00:00 AM,47.91,,49.63,67.92,12.84375,
,East_Tower.PA_G1,,,2/24/2019 3:15:00 AM,9.11,,1.35,12.61,7.1275,
,East_Tower.PA_G1,,,2/24/2019 3:30:00 AM,54.3,,53.9,75.47,7.92625,
,East_Tower.PA_G1,,,2/24/2019 3:45:00 AM,50.35,,49.71,71.69,13.08125,
,East_Tower.PA_G1,,,2/24/2019 4:00:00 AM,54.93,,55.46,78.1,13.16,
,East_Tower.PA_G1,,,2/24/2019 4:15:00 AM,9.72,,4.02,13.64,8.08125,
,East_Tower.PA_G1,,,2/24/2019 4:30:00 AM,54.63,,55.81,78.13,8.04375,
,East_Tower.PA_G1,,,2/24/2019 4:45:00 AM,48.72,,52.81,71.25,12.91875,
,East_Tower.PA_G1,,,2/24/2019 5:00:00 AM,53.79,,53.84,76.7,12.81375,
,East_Tower.PA_G1,,,2/24/2019 5:15:00 AM,7.21,,3.22,9.66,7.625,
,East_Tower.PA_G1,,,2/24/2019 5:30:00 AM,54.12,,48.43,72.62,7.66625,
,East_Tower.PA_G1,,,2/24/2019 5:45:00 AM,54.17,,48.1,72.45,13.53625,
,East_Tower.PA_G1,,,2/24/2019 6:00:00 AM,48.18,,40.92,63.17,12.79375,
,East_Tower.PA_G1,,,2/24/2019 6:15:00 AM,7.2,,4.11,9.7,6.9225,
,East_Tower.PA_G1,,,2/24/2019 6:30:00 AM,52.94,,47.57,71.16,7.5175,
,East_Tower.PA_G1,,,2/24/2019 6:45:00 AM,54.28,,43.42,70.07,13.4025,
,East_Tower.PA_G1,,,2/24/2019 7:00:00 AM,219.63,,62.91,231.4,34.23875,
,East_Tower.PA_G1,,,2/24/2019 7:15:00 AM,46.16,,9.72,47.45,33.22375,
,East_Tower.PA_G1,,,2/24/2019 7:30:00 AM,321.55,,76.54,330.53,45.96375,
,East_Tower.PA_G1,,,2/24/2019 7:45:00 AM,319.68,,75,328.36,80.15375,
,East_Tower.PA_G1,,,2/24/2019 8:00:00 AM,317.89,,78.52,327.46,79.69625,
,East_Tower.PA_G1,,,2/24/2019 8:15:00 AM,47.37,,81.84,48.88,45.6575,
,East_Tower.PA_G1,,,2/24/2019 8:30:00 AM,316.7,,66.68,326.75,45.50875,
,East_Tower.PA_G1,,,2/24/2019 8:45:00 AM,316.96,,81.05,327.06,79.2075,
,East_Tower.PA_G1,,,2/24/2019 9:00:00 AM,211.42,,69.95,224.36,66.0475,
,East_Tower.PA_G1,,,2/24/2019 9:15:00 AM,18.18,,68.83,20.75,28.7,
,East_Tower.PA_G1,,,2/24/2019 9:30:00 AM,119.74,,56.58,136.19,17.24,
,East_Tower.PA_G1,,,2/24/2019 9:45:00 AM,100.11,,64.51,120.86,27.48125,
,East_Tower.PA_G1,,,2/24/2019 10:00:00 AM,93.02,,72.95,118.08,24.14125,
,East_Tower.PA_G1,,,2/24/2019 10:15:00 AM,14.84,,73.08,18.71,13.4825,
,East_Tower.PA_G1,,,2/24/2019 10:30:00 AM,94.65,,65.15,119.67,13.68625,
,East_Tower.PA_G1,,,2/24/2019 10:45:00 AM,93.88,,73.02,118.87,23.56625,
,East_Tower.PA_G1,,,2/24/2019 11:00:00 AM,94.97,,74.91,121.62,23.60625,
,East_Tower.PA_G1,,,2/24/2019 11:15:00 AM,29.11,,67.7,33.06,15.51,
,East_Tower.PA_G1,,,2/24/2019 11:30:00 AM,278.73,,79.64,291.65,38.48,
,East_Tower.PA_G1,,,2/24/2019 11:45:00 AM,315.67,,77.88,325.31,74.3,
,East_Tower.PA_G1,,,2/24/2019 12:00:00 PM,265.61,,75.43,277.38,72.66,
,East_Tower.PA_G1,,,2/24/2019 12:15:00 PM,14.34,,62.85,16.27,34.99375,
,East_Tower.PA_G1,,,2/24/2019 12:30:00 PM,120.5,,59.23,136.66,16.855,
,East_Tower.PA_G1,,,2/24/2019 12:45:00 PM,114.65,,62.1,129.57,29.39375,
,East_Tower.PA_G1,,,2/24/2019 1:00:00 PM,110.4,,56.09,123.89,28.13125,
,East_Tower.PA_G1,,,2/24/2019 1:15:00 PM,12.6,,56.16,13.67,15.375,
,East_Tower.PA_G1,,,2/24/2019 1:30:00 PM,101.99,,63.53,125.78,14.32375,
,East_Tower.PA_G1,,,2/24/2019 1:45:00 PM,110.05,,78.78,135.36,26.505,
,East_Tower.PA_G1,,,2/24/2019 2:00:00 PM,108.98,,77.88,133.75,27.37875,
,East_Tower.PA_G1,,,2/24/2019 2:15:00 PM,38.49,,86.58,40.04,18.43375,
,East_Tower.PA_G1,,,2/24/2019 2:30:00 PM,301.93,,60.28,308.08,42.5525,
,East_Tower.PA_G1,,,2/24/2019 2:45:00 PM,331.85,,46.19,336.71,79.2225,
,East_Tower.PA_G1,,,2/24/2019 3:00:00 PM,338.34,,68.5,345.55,83.77375,
,East_Tower.PA_G1,,,2/24/2019 3:15:00 PM,108.83,,57.94,109.1,55.89625,
,East_Tower.PA_G1,,,2/24/2019 3:30:00 PM,296.22,,54.17,304.89,50.63125,
,East_Tower.PA_G1,,,2/24/2019 3:45:00 PM,116.23,,57.62,130.73,51.55625,
,East_Tower.PA_G1,,,2/24/2019 4:00:00 PM,101.74,,51.97,113.34,27.24625,
,East_Tower.PA_G1,,,2/24/2019 4:15:00 PM,8.47,,0,9.29,13.77625,
,East_Tower.PA_G1,,,2/24/2019 4:30:00 PM,87.34,,26.4,92.08,11.97625,
,East_Tower.PA_G1,,,2/24/2019 4:45:00 PM,85.65,,38.2,93.82,21.62375,
,East_Tower.PA_G1,,,2/24/2019 5:00:00 PM,85.3,,38.63,93.65,21.36875,
,East_Tower.PA_G1,,,2/24/2019 5:15:00 PM,9.38,,0.93,10.32,11.835,
,East_Tower.PA_G1,,,2/24/2019 5:30:00 PM,86.73,,40.08,95.51,12.01375,
,East_Tower.PA_G1,,,2/24/2019 5:45:00 PM,84.32,,39.82,93.28,21.38125,
,East_Tower.PA_G1,,,2/24/2019 6:00:00 PM,80.13,,44.27,92.87,20.55625,
,East_Tower.PA_G1,,,2/24/2019 6:15:00 PM,18.77,,10.92,23.66,12.3625,
,East_Tower.PA_G1,,,2/24/2019 6:30:00 PM,87.46,,69.25,111.52,13.27875,
,East_Tower.PA_G1,,,2/24/2019 6:45:00 PM,87.15,,69.48,111.46,21.82625,
,East_Tower.PA_G1,,,2/24/2019 7:00:00 PM,81.08,,62.85,102.59,21.02875,
,East_Tower.PA_G1,,,2/24/2019 7:15:00 PM,7.35,,4.64,9.35,11.05375,
,East_Tower.PA_G1,,,2/24/2019 7:30:00 PM,84.41,,67.1,107.73,11.47,
,East_Tower.PA_G1,,,2/24/2019 7:45:00 PM,79.78,,63.34,101.98,20.52375,
,East_Tower.PA_G1,,,2/24/2019 8:00:00 PM,88.16,,67.03,110.75,20.9925,
,East_Tower.PA_G1,,,2/24/2019 8:15:00 PM,6.71,,5.21,8.5,11.85875,
,East_Tower.PA_G1,,,2/24/2019 8:30:00 PM,83.76,,48.35,105.39,11.30875,
,East_Tower.PA_G1,,,2/24/2019 8:45:00 PM,87.97,,66.18,110.18,21.46625,
,East_Tower.PA_G1,,,2/24/2019 9:00:00 PM,82.14,,64.28,102.43,21.26375,
,East_Tower.PA_G1,,,2/24/2019 9:15:00 PM,9.09,,62.77,11.44,11.40375,
,East_Tower.PA_G1,,,2/24/2019 9:30:00 PM,85.78,,53.17,108.25,11.85875,
,East_Tower.PA_G1,,,2/24/2019 9:45:00 PM,104.27,,64.09,126.73,23.75625,
,East_Tower.PA_G1,,,2/24/2019 10:00:00 PM,123.88,,46.6,136.35,28.51875,
,East_Tower.PA_G1,,,2/24/2019 10:15:00 PM,52.33,,66.3,53.5,22.02625,
,East_Tower.PA_G1,,,2/24/2019 10:30:00 PM,279.09,,55.6,285.61,41.4275,
,East_Tower.PA_G1,,,2/24/2019 10:45:00 PM,279.75,,60.62,286.23,69.855,
,East_Tower.PA_G1,,,2/24/2019 11:00:00 PM,277.51,,61.07,284.17,69.6575,
,East_Tower.PA_G1,,,2/24/2019 11:15:00 PM,280.9,,61.53,287.69,69.80125,
,East_Tower.PA_G1,,,2/24/2019 11:30:00 PM,247.1,,40.63,253.32,66,
,East_Tower.PA_G1,,,2/24/2019 11:45:00 PM,168.41,,50.33,177.83,51.93875,
,East_Tower.PA_G1,,,2/25/2019 12:00:00 AM,99.41,,47.28,109.04,33.4775,
,East_Tower.PA_G1,,,2/25/2019 12:15:00 AM,75.86,,45.68,91.06,21.90875,
,East_Tower.PA_G1,,,2/25/2019 12:30:00 AM,78.2,,40.48,94.69,19.2575,
,East_Tower.PA_G1,,,2/25/2019 12:45:00 AM,75.81,,53.57,91.77,19.25125,
,East_Tower.PA_G1,,,2/25/2019 1:00:00 AM,85,,57.89,103.71,20.10125,
,East_Tower.PA_G1,,,2/25/2019 1:15:00 AM,79.15,,54.56,95.04,20.51875,
,East_Tower.PA_G1,,,2/25/2019 1:30:00 AM,77.61,,44.39,95.35,19.595,
,East_Tower.PA_G1,,,2/25/2019 1:45:00 AM,79.31,,58.33,97.36,19.615,
,East_Tower.PA_G1,,,2/25/2019 2:00:00 AM,80.93,,54.64,98.61,20.03,
,East_Tower.PA_G1,,,2/25/2019 2:15:00 AM,83.73,,59.33,101.67,20.5825,
,East_Tower.PA_G1,,,2/25/2019 2:30:00 AM,74.89,,43.33,91.48,19.8275,
,East_Tower.PA_G1,,,2/25/2019 2:45:00 AM,84.4,,61.21,103.87,19.91125,
,East_Tower.PA_G1,,,2/25/2019 3:00:00 AM,79.44,,53.89,96.4,20.48,
,East_Tower.PA_G1,,,2/25/2019 3:15:00 AM,84.28,,61.17,104.11,20.465,
,East_Tower.PA_G1,,,2/25/2019 3:30:00 AM,83.88,,51.66,103.07,21.02,
,East_Tower.PA_G1,,,2/25/2019 3:45:00 AM,85.16,,61.84,105.25,21.13,
,East_Tower.PA_G1,,,2/25/2019 4:00:00 AM,77.36,,53.33,93.93,20.315,
,East_Tower.PA_G1,,,2/25/2019 4:15:00 AM,85.21,,61.54,105.17,20.32125,
,East_Tower.PA_G1,,,2/25/2019 4:30:00 AM,75.89,,48.57,93.56,20.1375,
,East_Tower.PA_G1,,,2/25/2019 4:45:00 AM,77.87,,52.29,93.63,19.22,
,East_Tower.PA_G1,,,2/25/2019 5:00:00 AM,85.01,,58.03,102.9,20.36,
,East_Tower.PA_G1,,,2/25/2019 5:15:00 AM,75.81,,51.74,91.25,20.1025,
,East_Tower.PA_G1,,,2/25/2019 5:30:00 AM,92.06,,47.75,105.57,20.98375,
,East_Tower.PA_G1,,,2/25/2019 5:45:00 AM,105.3,,52.04,117.5,24.67,
,East_Tower.PA_G1,,,2/25/2019 6:00:00 AM,103.22,,52.63,115.61,26.065,
,East_Tower.PA_G1,,,2/25/2019 6:15:00 AM,79.12,,42.38,90.04,22.7925,
,East_Tower.PA_G1,,,2/25/2019 6:30:00 AM,442.4,,48.35,449.84,65.19,
,East_Tower.PA_G1,,,2/25/2019 6:45:00 AM,520.71,,-3.36,524.54,120.38875,
,East_Tower.PA_G1,,,2/25/2019 7:00:00 AM,667.15,,102.09,675,148.4825,
,East_Tower.PA_G1,,,2/25/2019 7:15:00 AM,697.78,,128.26,709.58,170.61625,
,East_Tower.PA_G1,,,2/25/2019 7:30:00 AM,923.75,,187.55,944.05,202.69125,
,East_Tower.PA_G1,,,2/25/2019 7:45:00 AM,1206.62,,217.03,1225.98,266.29625,
,East_Tower.PA_G1,,,2/25/2019 8:00:00 AM,1119.03,,184.03,1134.08,290.70625,
,East_Tower.PA_G1,,,2/25/2019 8:15:00 AM,1086.71,,169.64,1100.08,275.7175,
,East_Tower.PA_G1,,,2/25/2019 8:30:00 AM,963.07,,100.38,975.44,256.2225,
,East_Tower.PA_G1,,,2/25/2019 8:45:00 AM,1088.02,,171.18,1101.66,256.38625,
,East_Tower.PA_G1,,,2/25/2019 9:00:00 AM,1094,,176.78,1107.88,272.7525,
,East_Tower.PA_G1,,,2/25/2019 9:15:00 AM,1093.14,,175.28,1107.72,273.3925,
,East_Tower.PA_G1,,,2/25/2019 9:30:00 AM,957.58,,108.58,970.52,256.34,
,East_Tower.PA_G1,,,2/25/2019 9:45:00 AM,1095,,176.7,1109.48,256.5725,
,East_Tower.PA_G1,,,2/25/2019 10:00:00 AM,1105.9,,183.63,1121.04,275.1125,
,East_Tower.PA_G1,,,2/25/2019 10:15:00 AM,1113.78,,183.27,1129.15,277.46,
,East_Tower.PA_G1,,,2/25/2019 10:30:00 AM,983.1,,119.86,997.22,262.11,
,East_Tower.PA_G1,,,2/25/2019 10:45:00 AM,1101.13,,182.45,1115.67,260.52875,
,East_Tower.PA_G1,,,2/25/2019 11:00:00 AM,1088.53,,177.62,1103.01,273.7075,
,East_Tower.PA_G1,,,2/25/2019 11:15:00 AM,1072.78,,172.85,1086.33,270.16375,
,East_Tower.PA_G1,,,2/25/2019 11:30:00 AM,949.78,,116.27,962.16,252.82,
,East_Tower.PA_G1,,,2/25/2019 11:45:00 AM,1090.99,,176.59,1105.27,255.09625,
,East_Tower.PA_G1,,,2/25/2019 12:00:00 PM,1090.67,,177.96,1105.15,272.7075,
,East_Tower.PA_G1,,,2/25/2019 12:15:00 PM,1071.64,,171.9,1084.93,270.28875,
,East_Tower.PA_G1,,,2/25/2019 12:30:00 PM,971.23,,120.76,983.46,255.35875,
,East_Tower.PA_G1,,,2/25/2019 12:45:00 PM,1056.58,,166.83,1069.47,253.47625,
,East_Tower.PA_G1,,,2/25/2019 1:00:00 PM,1063.57,,167.47,1076.95,265.01875,
,East_Tower.PA_G1,,,2/25/2019 1:15:00 PM,1080.76,,174.41,1094.84,268.04125,
,East_Tower.PA_G1,,,2/25/2019 1:30:00 PM,919.56,,118.37,931.36,250.04,
,East_Tower.PA_G1,,,2/25/2019 1:45:00 PM,1081.61,,175.43,1095.73,250.14625,
,East_Tower.PA_G1,,,2/25/2019 2:00:00 PM,1072.25,,170.96,1085.74,269.2325,
,East_Tower.PA_G1,,,2/25/2019 2:15:00 PM,1058.27,,170.91,1071.74,266.315,
,East_Tower.PA_G1,,,2/25/2019 2:30:00 PM,894.81,,114.2,905.34,244.135,
,East_Tower.PA_G1,,,2/25/2019 2:45:00 PM,1041.7,,162.05,1054.4,242.06375,
,East_Tower.PA_G1,,,2/25/2019 3:00:00 PM,1051.5,,165.52,1064.38,261.65,
,East_Tower.PA_G1,,,2/25/2019 3:15:00 PM,1076.72,,168.43,1090.28,266.0275,
,East_Tower.PA_G1,,,2/25/2019 3:30:00 PM,934.86,,133.1,947.49,251.4475,
,East_Tower.PA_G1,,,2/25/2019 3:45:00 PM,1087.49,,177.35,1101.74,252.79375,
,East_Tower.PA_G1,,,2/25/2019 4:00:00 PM,1107.38,,182.61,1122.55,274.35875,
,East_Tower.PA_G1,,,2/25/2019 4:15:00 PM,1113.58,,187.71,1129.28,277.62,
,East_Tower.PA_G1,,,2/25/2019 4:30:00 PM,944.58,,146.98,958.18,257.27,
,East_Tower.PA_G1,,,2/25/2019 4:45:00 PM,785.6,,158.98,801.13,216.2725,
,East_Tower.PA_G1,,,2/25/2019 5:00:00 PM,713.61,,141.84,727.4,187.40125,
,East_Tower.PA_G1,,,2/25/2019 5:15:00 PM,693.26,,127.74,704.95,175.85875,
